chembl_id,organism,pref_name,chembl_id,pchembl_value,canonical_smiles
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL103667,4.39,Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL289959,4.4,N(c1ccccc1)c2ncnc3ccccc23
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL2002105,4.1,Nc1n[nH]c2ncc(Br)cc12
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1974875,4.2,OC(=O)c1csc2C(=O)NCCNc12
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1991095,4.1,Nc1c(cnc2c(Br)cnn12)C#N
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1994808,4,Cc1nnc(c2ccccc2)c(n1)C#N
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1976872,4.2,CC(=O)Nc1cc2ccccn2n1
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1999120,4.2,CC(C)C1=CC(=O)NC2=C1C(=O)NN2
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1971534,4.1,NC(=O)c1cc2ccncc2s1
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1949855,4.4,Clc1cccc2C(=O)NC=Nc12
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1994159,4.3,CC(=O)c1cccc(c1)c2ccc3nccn3n2
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL2001613,4.4,Brc1ccc2NNC(=O)c2c1
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1992673,4.4,Clc1ccc2NC(=O)n3ncnc3c2c1
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1981492,4,COC(=O)c1c(N)nc2ccccn12
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1975503,4.3,Nc1ccc(cc1)C2=CC=CN3C(=O)NN=C23
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1964718,4,CC1=CN2CC(=O)NN=C2C=C1
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL2007097,4.2,NC1=NC(=O)Nc2sccc12
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1998228,4.2,Clc1cc2nnc(c3ccccc3)n2cn1
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1977931,4.1,CC(=O)c1ccccc1c2ncnc3[nH]ccc23
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL2003785,4.3,Fc1cccc(CNc2ncnc3[nH]cnc23)c1
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1983573,4.4,Nc1nnc2cccc(c3ccc(C=C)cc3)n12
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1983630,4.1,O=C1Cc2cc(cnc2N1)c3ccccc3
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL2002450,4.2,COc1ccc(c2ccc(N)cc2)c3cnoc13
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL2346680,4.4,Fc1ccc(cc1)N2C=CC=C(C(=O)Nc3ccc(Oc4ncnc5[nH]cnc45)c(F)c3)C2=O
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL3237851,4.41,Cc1nn(C)c2nnc(Nc3ccc(cc3)S(=O)(=O)NCCO)nc12
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL3237855,4.48,Cc1nn(C)c2nnc(Nc3ccc(cc3)S(=O)(=O)N)nc12
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL3237858,4.47,Cc1nn(C)c2nnc(Nc3ccc(cc3)S(=O)(=O)NCC(O)CO)nc12
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL3347621,4.2,Brc1ccccc1C(=O)Nc2cnc3[nH]c(Cc4ccc[nH]4)cc3c2
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL941,4.13,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL3780985,4.51,CCNC(=O)Nc1nccc2nc(cnc12)c3ccccc3
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL3824215,4.3,C1CCC(CC1)Nc2ncnc3c2cnn3\C=C\c4ccccc4
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL3917521,4.4,O=C1N(c2ccccc2)c3nnc(c4ccccc4)n3c5c1cnn5c6ccccc6
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL3967164,4.18,Clc1ccc(cc1)C(=O)NNC2=Nc3c(cnn3c4ccccc4)C(=O)N2c5ccccc5
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL4091022,4.16,CSc1nc(NCc2ccccc2)c3ccn(Cc4ccc(F)cc4)c3n1
CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,CHEMBL1398729,4.37,NC(=O)C1CCN(CC1)c2ccc(cn2)C(F)(F)F
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL121190,4.46,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c12
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL98137,4.09,COc1ccc(Nc2ccnc3cc(OC)c(OC)cc23)cc1OC
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL162034,4.37,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL319620,4.04,OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL278287,4.31,CN(C(=O)c1ccccc1)c2ccc(C)c(Nc3nccc(n3)c4cccnc4)c2
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL277430,4.12,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)N(C(=O)c4ccccc4)C(=O)c5ccccc5
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL55994,4.51,Oc1ccc(\C=C(/C#N)\C(=O)c2cccs2)cc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL291986,4.26,Oc1ccc(\C=C(/C#N)\C(=O)N2CCN(CC2)c3ccccc3)cc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL56319,4.31,CCOC(=O)C(Cc1ccccc1)NC(=O)\C(=C\c2ccc(O)c(O)c2)\C#N
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL314146,4.36,CCc1ccc(\C=C\2/C(=O)Nc3ccccc23)s1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL154969,4.17,CONC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NOC)[nH]c4ccccc14
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL346716,4.29,CC(=O)NC(Cc1c(SSc2[nH]c3ccccc3c2CC(NC(=O)C)C(=O)NCc4ccccc4)[nH]c5ccccc15)C(=O)NCc6ccccc6
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL348116,4.5,N#CCc1c(SSc2[nH]c3ccccc3c2CC#N)[nH]c4ccccc14
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL156555,4,O=C(CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)NCc4ccccc4)[nH]c5ccccc15)NCc6ccccc6
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL155389,4,SC1=Nc2ccccc2C1CC(=O)NCc3ccccc3
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL435831,4.42,O=C(Cc1c(SSc2[nH]c3ccccc3c2CC(=O)NCc4ccccc4)[nH]c5ccccc15)NCc6ccccc6
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL154080,4.36,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc5ccc(cc5)C(=O)OC)[nH]c6ccccc26)cc1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL158119,4.05,[O-][N+](=O)CCc1c(SSc2[nH]c3ccccc3c2CC[N+](=O)[O-])[nH]c4ccccc14
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL154911,4,SC1=Nc2ccccc2C1CCC(=O)NCc3ccccc3
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL157304,4.33,N#CCCc1c(SSc2[nH]c3ccccc3c2CCC#N)[nH]c4ccccc14
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL154822,4,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc5ccc(C(=O)OC)c(O)c5)[nH]c6ccccc26)cc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL431996,4.25,OC(=O)CCc1c2CCCCc2[nH]c1\C=C\3/C(=O)Nc4ccc(cc34)C(=O)O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL324371,4,CN(c1ccccc1)c2ncnc3ccccc23
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL543600,4,Cl.CC(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(cc2)C(=O)O)cc1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL78249,4.16,Oc1ccc(CC(C#N)C(=N)S)cc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL123046,4.38,Oc1ccc(NCc2cc(O)ccc2O)cc1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL291979,4.27,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4cc(ccc4n2C)C#N)c(C(=O)Nc5ccccc5)c6cc(ccc16)C#N
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL62843,4,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4cccc(O)c4n2C)c(C(=O)Nc5ccccc5)c6cccc(O)c16
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL293913,4.36,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4ccc(O)cc4n2C)c(C(=O)Nc5ccccc5)c6ccc(O)cc16
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL293250,4.39,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4cc(O)ccc4n2C)c(C(=O)Nc5ccccc5)c6cc(O)ccc16
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL293986,4,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4c(Cl)cccc4n2C)c(C(=O)Nc5ccccc5)c6c(Cl)cccc16
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL119987,4.43,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2ccccc2C(=O)O)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL326044,4.22,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSCCCC(=O)O)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL118321,4.44,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL334032,4.07,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL331026,4.12,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2nc3ccccc3[nH]2)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL120719,4.02,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL120564,4.06,COc1cc(C=C(C#N)C#N)cc(C)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL326044,4.32,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSCCCC(=O)O)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL116423,4.21,Cc1cc(C=C(C#N)C#N)cc(O)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL120719,4.27,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL10,4.02,C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL366831,4.51,CNc1ncnc2c1c(cn2c3ccccc3)c4ccccc4
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL83837,4.48,COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c4ccccc14
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL79621,4.46,COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c4ccccc14
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL84141,4.28,Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c4ccccc14
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL312001,4,COC(=O)CC1C(=Nc2ccccc12)S
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL171000,4.22,OC(=O)Cc1cc(ccc1O)\N=C\c2cc(O)ccc2O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL354521,4.4,CCOC(=O)c1cc(ccc1O)\N=C\c2cc(O)ccc2O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL352591,4.21,Oc1ccc(O)c(\C=N\c2ccc(O)c(CC(=O)NOCc3ccccc3)c2)c1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL316764,4,OC(=O)c1cc(ccc1O)\N=C\c2cc(O)ccc2O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL354757,4.12,CCOP(=O)(Cc1cc(ccc1O)\N=C\c2cc(O)ccc2O)OCC
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL355419,4.16,CCOP(=O)(Cc1cc(NCc2cc(O)ccc2O)ccc1O)OCC
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL168343,4.34,CC(C)(C)ONC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL171085,4.42,OC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL172449,4.4,ONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL319620,4.04,OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL345641,4,O=C(Nc1ccccc1)c2c(SSc3[nH]c4ccccc4c3C(=O)Nc5ccccc5)[nH]c6ccccc26
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL158797,4.37,Cn1c(SSc2c(C(=O)NCC(O)CO)c3ccccc3n2C)c(C(=O)NCC(O)CO)c4ccccc14
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL422540,4,S(Sc1[nH]c2ccccc2c1c3ccccc3)c4[nH]c5ccccc5c4c6ccccc6
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL435054,4.33,Cn1c(SSc2c(C(=O)Nc3ccccn3)c4ccccc4n2C)c(C(=O)Nc5ccccn5)c6ccccc16
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL345862,4.33,Cn1c(SSc2c(C(=O)Nc3ccccc3C(=O)O)c4ccccc4n2C)c(C(=O)Nc5ccccc5C(=O)O)c6ccccc16
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL150177,4.07,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(cc23)S(=O)(=O)N)c(C)c1CCC(=O)O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL76904,4.46,Oc1ccc(C=C(C#N)C#N)cc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL8223,4.3,CCN(CC)c1ccc(Nc2cc3C(=O)NC(=O)c3cc2Nc4ccc(cc4)N(CC)CC)cc1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL299763,4.3,COc1cc(OC)cc(c1)c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL171000,4.46,OC(=O)Cc1cc(ccc1O)\N=C\c2cc(O)ccc2O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL169081,4,COC(=O)Cc1cc(ccc1O)\N=C\c2cc(O)ccc2O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL354521,4.3,CCOC(=O)c1cc(ccc1O)\N=C\c2cc(O)ccc2O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL352591,4.3,Oc1ccc(O)c(\C=N\c2ccc(O)c(CC(=O)NOCc3ccccc3)c2)c1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL168425,4,CCOC(=O)Cc1cc(ccc1O)\N=C\c2cc(O)ccc2O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL422899,4.51,CC(C)(C)ONC(=O)Cc1cc(ccc1O)\N=C\c2cc(O)ccc2O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL312451,4.4,C[C@@H](NC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2)C(=O)N[C@H](C)C(=O)OC(C)(C)C
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL121709,4,COc1ccccc1CNc2ncnc3cc(N)ncc23
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL333115,4.19,Nc1cc2ncnc(Nc3ccc(cc3)[N+](=O)[O-])c2cn1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL123523,4.16,CN(C)c1ccccc1Nc2ncnc3cc(N)ncc23
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL77085,4.02,Oc1ccc(c(C=C(C#N)C#N)c1)[N+](=O)[O-]
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL76904,4.46,Oc1ccc(C=C(C#N)C#N)cc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL309625,4.22,NC(=C(C#N)C#N)\C(=C\c1ccc(O)c(c1)[N+](=O)[O-])\C#N
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL76985,4.33,OC(=O)\C(=C\c1ccc(C=O)cc1)\C#N
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL311119,4.22,O=Cc1ccc(C=C(C#N)C#N)cc1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL76905,4.43,Oc1cc(O)cc(C=C(C#N)C#N)c1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL76642,4.12,OC(=O)\C(=C/c1cc(O)ccc1O)\C#N
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL77243,4.26,CCCCc1cc(\C=C(/C#N)\C(=O)N)cc(CCCC)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL308134,4.31,Oc1ccc(C=C(C#N)C#N)cc1[N+](=O)[O-]
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL77869,4.17,COc1cc(C=C(C#N)C#N)ccc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL307179,4.26,COc1cc(C=C(C#N)C#N)cc(c1O)[N+](=O)[O-]
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL73820,4.16,OC(=O)\C(=C\c1ccc(O)c(O)c1)\C#N
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL77298,4.3,COc1cc(C=C(C#N)C#N)cc(Br)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL1161234,4.32,COc1cc(\C=C(/C#N)\C(=O)N)cc(SCCCC(=O)O)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL116423,4.21,Cc1cc(C=C(C#N)C#N)cc(O)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL56319,4.31,CCOC(=O)C(Cc1ccccc1)NC(=O)\C(=C\c2ccc(O)c(O)c2)\C#N
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL1161236,4.27,COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL115519,4.08,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2nc3cc(Cl)ccc3s2)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL55994,4.51,Oc1ccc(\C=C(/C#N)\C(=O)c2cccs2)cc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL120564,4.06,COc1cc(C=C(C#N)C#N)cc(C)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL277667,4,CNN1C(=O)c2c(C1=O)c3c4cccc(O)c4n(C5OC(CO)C(O)C(O)C5O)c3c6[nH]c7c(O)cccc7c26
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL19978,4.02,OCC1OC(C(O)C(O)C1O)n2c3c(O)cccc3c4c5C(=O)N(NC(=O)Nc6ccccc6)C(=O)c5c7c8cccc(O)c8[nH]c7c24
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL279035,4.05,OCC1OC(C(O)C(O)C1O)n2c3c(O)cccc3c4c5C(=O)N(Nc6ccc(cc6)C(=O)O)C(=O)c5c7c8cccc(O)c8[nH]c7c24
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL21096,4.23,CCCNN1C(=O)c2c(C1=O)c3c4cccc(O)c4n(C5OC(CO)C(O)C(O)C5O)c3c6[nH]c7c(O)cccc7c26
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL21108,4.05,OCC1OC(C(O)C(O)C1O)n2c3c(O)cccc3c4c5C(=O)NC(=O)c5c6c7cccc(O)c7[nH]c6c24
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL59099,4.35,NCCCNC(=O)c1cccc(Nc2nccc(n2)c3cccnc3)c1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL299707,4,COc1ccccc1C(=O)Nc2cccc(Nc3nccc(n3)c4cccnc4)c2
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL20926,4.19,Cc1ccc(NC(=O)c2ccccc2)cc1Nc3nccc(n3)c4cccnc4
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL57690,4,N(c1ccccc1)c2nccc(n2)c3cccnc3
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL57553,4.3,Nc1cccc(Nc2nccc(n2)c3cccnc3)c1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL56081,4,[O-][N+](=O)c1cccc(Nc2nccc(n2)c3cccnc3)c1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL73625,4.12,Cc1[nH]c2ncnc(Nc3ccccc3Cl)c2c1C
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL309937,4.11,CCc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL299763,4.3,COc1cc(OC)cc(c1)c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL7699,4.23,Oc1ccc2C(=O)C(=COc2c1)c3cccc(Cl)c3
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL327725,4.36,CC(O)C(\N=C/1\C=C(O)\C(=N/C(C(C)O)C(=O)O)\C=C1O)C(=O)O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL27085,4,Cc1nc(O)c2c(ccc3[nH]c(Nc4c(Cl)cccc4Cl)nc23)c1C
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL118109,4.46,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2nc3ccccc3s2)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL331026,4.46,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2nc3ccccc3[nH]2)c1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL144632,4.46,Oc1cc(\C=C(/C#N)\C(=O)NCCCNC(=O)\C(=C\c2cc(O)c(O)c(c2)[N+](=O)[O-])\C#N)cc(c1O)[N+](=O)[O-]
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL450622,4.31,COc1cccc(c1)c2ccc3\C(=C\c4[nH]cc(C)c4CCC(=O)O)\C(=O)Nc3c2
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL146694,4.5,COc1ccccc1c2ccc3\C(=C\c4[nH]c(C)c(CCC(=O)O)c4C)\C(=O)Nc3c2
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL56219,4.46,Oc1ccc(\C=C(/C#N)\C(=O)Nc2ccccc2Cl)cc1O
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL43689,4.14,Oc1ccc(\C=C(/C#N)\c2ccccn2)cc1
CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,CHEMBL43417,4.34,Ic1cc(\C=C(/C#N)\c2ccccn2)ccc1Oc3ccccc3
